file_name,expected_file_path,vulnerable_file_name,file_type,file_hash,link,hijacklib_link
wwancfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wwancfg.yml
firewallapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/firewallapi.yml
configmanager2.dll,C:\Windows\System32*,C:\Windows\System32\hvsievaluator.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/configmanager2.yml
wlbsctrl.dll,,C:\Windows\System32\svchost.exe,Phantom,,https://posts.specterops.io/lateral-movement-scm-and-dll-hijacking-primer-d2f61e8ab992;https://www.youtube.com/watch?v=MZ8fgAN2As8;https://www.crowdstrike.com/blog/4-ways-adversaries-hijack-dlls/,HijackLibs/yml/microsoft/built-in/wlbsctrl.yml
mfc42u.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicepairingwizard.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/mfc42u.yml
twinapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dataexchangehost.exe,Sideloading,,https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/twinapi.yml
staterepository.core.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\applytrustoffline.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/staterepository.core.yml
bcp47mrm.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mcbuilder.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/bcp47mrm.yml
winsta.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\change.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH;https://twitter.com/BSummerz/status/1716851156625105342,HijackLibs/yml/microsoft/built-in/winsta.yml
davclnt.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/davclnt.yml
edputil.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\calc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://twitter.com/Max_Mal_/status/1658566665003585545,HijackLibs/yml/microsoft/built-in/edputil.yml
netid.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\systempropertiesadvanced.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/netid.yml
osksupport.dll,C:\Windows\System32*,C:\Windows\System32\osk.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/osksupport.yml
windowscodecs.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/windowscodecs.yml
devobj.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bthudtask.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/devobj.yml
explorerframe.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/explorerframe.yml
wmiclnt.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dispdiag.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wmiclnt.yml
cmutil.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cmstp.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/cmutil.yml
fveskybackup.dll,C:\Windows\System32*,C:\Windows\System32\bitlockerdeviceencryption.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/fveskybackup.yml
tapi32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dialer.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/tapi32.yml
cryptdll.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\at.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/cryptdll.yml
hid.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\psr.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://github.com/netero1010/ServiceMove-BOF;https://www.virustotal.com/gui/file/30fbf917d0a510b8dac3bacb0f4948f9d55bbfb0fa960b07f0af20ba4f18fc19/,HijackLibs/yml/microsoft/built-in/hid.yml
certcli.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/certcli.yml
version.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\agentservice.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH;https://twitter.com/an0n_r0/status/1544472352657915904,HijackLibs/yml/microsoft/built-in/version.yml
rasapi32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cmdl32.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/rasapi32.yml
windowsudk.shellcommon.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\compmgmtlauncher.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/windowsudk.shellcommon.yml
sppcext.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\phoneactivate.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/sppcext.yml
mscms.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\colorcpl.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mscms.yml
schedcli.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\at.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/schedcli.yml
apphelp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\compmgmtlauncher.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://go.crowdstrike.com/rs/281-OBQ-266/images/Report2020CrowdStrikeGlobalThreatReport.pdf;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/apphelp.yml
mdmdiagnostics.dll,C:\Windows\System32*,C:\Windows\System32\mdmdiagnosticstool.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mdmdiagnostics.yml
wkscli.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\djoin.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/wkscli.yml
tsworkspace.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\wkspbroker.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/tsworkspace.yml
mrmcorer.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mcbuilder.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mrmcorer.yml
dmprocessxmlfiltered.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmomacpmo.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmprocessxmlfiltered.yml
wsdapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Program Files\Windows Kits\10\bin\*\x64\wsddebug_host.exe,Sideloading,,https://globetech.biz/index.php/2023/05/19/evading-edr-by-dll-sideloading-in-csharp/,HijackLibs/yml/microsoft/built-in/wsdapi.yml
mpsvc.dll,C:\ProgramData\Microsoft\Windows Defender\Platform\*,C:\ProgramData\Microsoft\Windows Defender\Platform\*\MsMpEng.exe,Sideloading,,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/revil-ransomware-uses-dll-sideloading/;https://news.sophos.com/en-us/2020/11/04/a-new-apt-uses-dll-side-loads-to-killlsomeone/;https://www.fortinet.com/blog/threat-research/dll-side-loading-technique-used-in-recent-kaseya-ransomware-attack,HijackLibs/yml/microsoft/built-in/mpsvc.yml
fxstiff.dll,C:\Windows\System32*;C:\Windows\System32\driverstore\filerepository\prnms002.inf_*\amd64*,C:\Windows\System32\fxssvc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fxstiff.yml
security.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\telnet.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/security.yml
dmxmlhelputils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmcfghost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmxmlhelputils.yml
iumsdk.dll,C:\Windows\System32*,C:\Windows\System32\bioiso.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/iumsdk.yml
dnsapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dnsapi.yml
p2p.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/p2p.yml
scecli.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\convert.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/scecli.yml
nlansp_c.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ftp.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/nlansp_c.yml
mmdevapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\audiodg.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/mmdevapi.yml
shell32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/shell32.yml
miutils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\register-cimprovider.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/miutils.yml
desktopshellext.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\sihost.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/desktopshellext.yml
fhcfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\filehistory.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/fhcfg.yml
wcnnetsh.dll,C:\Windows\System32*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wcnnetsh.yml
rpcnsh.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/rpcnsh.yml
srmtrace.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dirquota.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/srmtrace.yml
wshelper.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wshelper.yml
ieadvpack.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ie4uinit.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/ieadvpack.yml
dhcpcsvc6.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ipconfig.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dhcpcsvc6.yml
licensemanagerapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\wsreset.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/licensemanagerapi.yml
fxsst.dll,C:\Windows\System32*,C:\Windows\explorer.exe,Search Order,,https://www.fireeye.com/blog/threat-research/2011/06/fxsst.html/,HijackLibs/yml/microsoft/built-in/fxsst.yml
idstore.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicecensus.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/idstore.yml
winbrand.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bdehdcfg.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/winbrand.yml
rasmontr.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/rasmontr.yml
flightsettings.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicecensus.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/flightsettings.yml
osuninst.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\convert.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/osuninst.yml
activeds.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\applysettingstemplatecatalog.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/activeds.yml
devicecredential.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicecredentialdeployment.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/devicecredential.yml
dataexchange.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/dataexchange.yml
logoncli.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certutil.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/logoncli.yml
msi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dxpserver.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/msi.yml
mfcore.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mfpmp.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mfcore.yml
bootmenuux.dll,C:\Windows\System32*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/bootmenuux.yml
fwcfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fwcfg.yml
dwmapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dwmapi.yml
proximityservicepal.dll,C:\Windows\System32*,C:\Windows\System32\proximityuxhost.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/proximityservicepal.yml
pcaui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\pcaui.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/pcaui.yml
dcntel.dll,C:\Windows\System32*,C:\Windows\System32\devicecensus.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dcntel.yml
virtdisk.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/virtdisk.yml
mtxclu.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\msdtc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mtxclu.yml
uxinit.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\winlogon.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/uxinit.yml
d3d10warp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\slidetoshutdown.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10warp.yml
fwpolicyiomgr.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fwpolicyiomgr.yml
tdh.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\plasrv.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/tdh.yml
colorui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\colorcpl.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/colorui.yml
dbgcore.dll,C:\Program Files\windows kits\10\debuggers\arm*;C:\Program Files\windows kits\10\debuggers\arm\srcsrv*;C:\Program Files\windows kits\10\debuggers\arm64*;C:\Program Files\windows kits\10\debuggers\arm64\srcsrv*;C:\Program Files\windows kits\10\debuggers\x64*;C:\Program Files\windows kits\10\debuggers\x64\srcsrv*;C:\Program Files\windows kits\10\debuggers\x86*;C:\Program Files\windows kits\10\debuggers\x86\srcsrv*;C:\Program Files\microsoft office\root\office*;C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\deploymentcsphelper.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dbgcore.yml
lrwizdll.dll,C:\Windows\System32*,C:\Windows\System32\licmgr.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/lrwizdll.yml
urlmon.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bytecodegenerator.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/urlmon.yml
tquery.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\searchfilterhost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/tquery.yml
uireng.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\psr.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/uireng.yml
policymanager.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\displayswitch.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/policymanager.yml
tpmcoreprovisioning.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\tpmtool.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/tpmcoreprovisioning.yml
microsoft.ui.xaml.xamltypeinfo.dll,,C:\Users\*\AppData\Local\microsoft\onedrive\onedrive.exe,Phantom,,https://twitter.com/Octoberfest73/status/1631021071951437827/photo/1,HijackLibs/yml/microsoft/built-in/microsoft.ui.xaml.xamltypeinfo.yml
directmanipulation.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Program Files\Microsoft Office\root\Office*\excel.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/directmanipulation.yml
polstore.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/polstore.yml
winrnr.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ftp.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/winrnr.yml
xwizards.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicepairingwizard.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/xwizards.yml
batmeter.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mblctr.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/batmeter.yml
iernonce.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\SysWOW64\runonce.exe,Sideloading,,https://www.hexacorn.com/blog/2023/12/26/1-little-known-secret-of-runonce-exe-32-bit/,HijackLibs/yml/microsoft/built-in/iernonce.yml
cabview.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\notepad.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/cabview.yml
credui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\efsui.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/credui.yml
dmcommandlineutils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\provtool.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmcommandlineutils.yml
tbs.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/tbs.yml
eappprxy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/eappprxy.yml
dxcore.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\taskmgr.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dxcore.yml
bootux.dll,C:\Windows\System32*,C:\Windows\System32\bootim.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/bootux.yml
ssshim.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\sfc.exe,Sideloading,,https://twitter.com/0gtweet/status/1363107343018385410,HijackLibs/yml/microsoft/built-in/ssshim.yml
wmsgapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\osk.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wmsgapi.yml
regapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\change.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/regapi.yml
