dest_ip,metadata_region,metadata_service,metadata_network_border_group
15.145.20.0/22,eu-west-2,EC2,eu-west-2-wl2-man-wlz-1
52.46.180.0/22,us-west-2,EC2,us-west-2
3.136.0.0/13,us-east-2,EC2,us-east-2
15.220.148.0/22,eu-north-1,EC2,eu-north-1-hel-1
43.192.0.0/16,cn-northwest-1,EC2,cn-northwest-1
52.94.248.192/28,eu-west-2,EC2,eu-west-2
75.3.0.0/18,us-east-2,EC2,us-east-2
161.188.32.0/20,us-west-2,EC2,us-west-2-wl1-lax-wlz-1
173.83.198.0/24,ap-northeast-2,EC2,ap-northeast-2
173.83.219.0/24,ap-southeast-1,EC2,ap-southeast-1
16.56.0.0/18,us-east-1,EC2,us-east-1-atl-2
18.98.64.0/19,eu-west-3,EC2,eu-west-3
35.55.5.0/24,ap-northeast-2,EC2,ap-northeast-2
35.55.24.0/24,eu-west-3,EC2,eu-west-3
51.0.112.0/21,GLOBAL,EC2,GLOBAL
64.252.120.0/24,us-west-1,EC2,us-west-1
99.151.184.0/23,us-east-1,EC2,us-east-1
3.5.144.0/23,ap-northeast-2,EC2,ap-northeast-2
15.193.172.0/22,sa-east-1,EC2,sa-east-1
16.24.0.0/16,me-south-1,EC2,me-south-1
52.94.248.112/28,eu-central-1,EC2,eu-central-1
155.146.144.0/20,us-west-2,EC2,us-west-2-wl1-den-wlz-1
168.185.4.0/24,us-west-1,EC2,us-west-1
15.181.242.0/24,us-east-1,EC2,us-east-1-phl-1
54.25.82.0/24,us-east-1,EC2,us-east-1
54.232.0.0/16,sa-east-1,EC2,sa-east-1
99.77.55.52/32,eu-south-2,EC2,eu-south-2
15.177.78.0/24,eu-west-2,EC2,eu-west-2
15.193.0.0/24,ap-south-1,EC2,ap-south-1
35.55.41.0/24,eu-north-1,EC2,eu-north-1
52.66.0.0/16,ap-south-1,EC2,ap-south-1
204.236.192.0/18,us-east-1,EC2,us-east-1
35.96.16.0/23,us-west-2,EC2,us-west-2
35.168.0.0/13,us-east-1,EC2,us-east-1
52.64.128.0/17,ap-southeast-2,EC2,ap-southeast-2
13.209.0.0/16,ap-northeast-2,EC2,ap-northeast-2
15.181.40.0/21,us-east-1,EC2,us-east-1-nyc-1
18.34.48.0/20,us-west-2,EC2,us-west-2
18.34.232.0/21,us-east-1,EC2,us-east-1
18.140.0.0/15,ap-southeast-1,EC2,ap-southeast-1
51.92.0.0/16,eu-south-2,EC2,eu-south-2
52.60.0.0/16,ca-central-1,EC2,ca-central-1
52.78.0.0/16,ap-northeast-2,EC2,ap-northeast-2
72.44.32.0/19,us-east-1,EC2,us-east-1
15.181.16.0/20,us-west-2,EC2,us-west-2-den-1
15.181.96.0/20,us-east-1,EC2,us-east-1-mci-1
15.220.192.0/22,ap-southeast-1,EC2,ap-southeast-1-bkk-1
16.144.0.0/16,us-west-2,EC2,us-west-2
35.96.33.0/24,us-west-1,EC2,us-west-1
56.155.0.0/17,ap-northeast-3,EC2,ap-northeast-3
99.150.112.0/21,ap-south-2,EC2,ap-south-2
13.58.0.0/15,us-east-2,EC2,us-east-2
13.128.0.0/16,us-east-1,EC2,us-east-1
35.55.22.0/24,eu-west-3,EC2,eu-west-3
54.194.0.0/15,eu-west-1,EC2,eu-west-1
35.50.232.0/24,ap-south-1,EC2,ap-south-1
45.57.128.0/18,ap-southeast-1,EC2,ap-southeast-1
99.77.55.50/32,eu-south-2,EC2,eu-south-2
3.98.0.0/15,ca-central-1,EC2,ca-central-1
35.96.244.0/24,us-west-2,EC2,us-west-2
54.66.0.0/16,ap-southeast-2,EC2,ap-southeast-2
56.228.0.0/16,eu-north-1,EC2,eu-north-1
99.77.242.0/24,ap-northeast-2,EC2,ap-northeast-2
162.222.148.0/22,us-west-2,EC2,us-west-2-lax-1
173.83.206.0/23,eu-west-2,EC2,eu-west-2
3.4.2.0/24,us-east-1,EC2,us-east-1
15.177.75.0/24,eu-west-1,EC2,eu-west-1
15.220.240.0/21,ap-southeast-1,EC2,ap-southeast-1-bkk-1
52.24.0.0/14,us-west-2,EC2,us-west-2
52.222.0.0/17,us-gov-west-1,EC2,us-gov-west-1
64.252.65.0/24,us-west-2,EC2,us-west-2
136.18.144.0/21,ap-southeast-7,EC2,ap-southeast-7
18.97.112.0/20,ap-east-2,EC2,ap-east-2
3.13.0.0/16,us-east-2,EC2,us-east-2
3.248.0.0/13,eu-west-1,EC2,eu-west-1
54.92.128.0/17,us-east-1,EC2,us-east-1
99.77.133.0/24,eu-west-1,EC2,eu-west-1
13.210.0.0/15,ap-southeast-2,EC2,ap-southeast-2
16.64.0.0/17,us-gov-east-1,EC2,us-gov-east-1
23.228.194.0/24,us-east-1,EC2,us-east-1
51.0.88.0/21,me-central-1,EC2,me-central-1
54.241.0.0/16,us-west-1,EC2,us-west-1
99.77.151.0/24,us-east-1,EC2,us-east-1
99.77.239.0/24,ap-southeast-2,EC2,ap-southeast-2
184.169.128.0/17,us-west-1,EC2,us-west-1
198.41.104.0/24,us-west-1,EC2,us-west-1
216.182.224.0/21,us-east-1,EC2,us-east-1
16.71.0.0/18,us-west-2,EC2,us-west-2
35.55.25.0/24,sa-east-1,EC2,sa-east-1
35.72.0.0/13,ap-northeast-1,EC2,ap-northeast-1
99.150.24.0/21,ap-northeast-2,EC2,ap-northeast-2
136.18.254.0/23,us-east-1,EC2,us-east-1
3.8.0.0/14,eu-west-2,EC2,eu-west-2
18.246.0.0/16,us-west-2,EC2,us-west-2
54.204.0.0/15,us-east-1,EC2,us-east-1
18.99.192.0/20,ap-southeast-4,EC2,ap-southeast-4
35.55.21.0/24,eu-west-1,EC2,eu-west-1
35.55.32.0/24,us-east-1,EC2,us-east-1
52.194.0.0/15,ap-northeast-1,EC2,ap-northeast-1
54.155.0.0/16,eu-west-1,EC2,eu-west-1
54.196.0.0/15,us-east-1,EC2,us-east-1
216.244.0.0/24,us-west-2,EC2,us-west-2
3.5.80.0/21,us-west-2,EC2,us-west-2
35.55.7.0/24,ap-southeast-1,EC2,ap-southeast-1
35.71.97.0/24,ap-southeast-2,EC2,ap-southeast-2
35.152.0.0/16,eu-south-1,EC2,eu-south-1
99.77.55.42/32,eu-south-2,EC2,eu-south-2
99.150.0.0/21,us-east-2,EC2,us-east-2
13.160.0.0/16,eu-central-1,EC2,eu-central-1
15.145.24.0/23,eu-west-2,EC2,eu-west-2-wl2-man-wlz-1
18.99.208.0/20,eu-south-1,EC2,eu-south-1
1.178.8.0/24,us-east-2,EC2,us-east-2
54.26.166.0/24,us-east-1,EC2,us-east-1
99.77.163.0/24,il-central-1,EC2,il-central-1
155.146.32.0/20,us-east-1,EC2,us-east-1-wl1-was-wlz-1
216.244.3.0/24,ap-south-1,EC2,ap-south-1
15.193.144.0/22,eu-west-2,EC2,eu-west-2
15.220.220.0/23,us-east-1,EC2,us-east-1-mia-1
35.156.0.0/14,eu-central-1,EC2,eu-central-1
51.94.0.0/15,eu-south-2,EC2,eu-south-2
3.16.0.0/14,us-east-2,EC2,us-east-2
16.79.0.0/16,ap-southeast-3,EC2,ap-southeast-3
18.130.0.0/16,eu-west-2,EC2,eu-west-2
23.254.8.0/21,ap-southeast-6,EC2,ap-southeast-6
52.72.0.0/15,us-east-1,EC2,us-east-1
52.82.180.0/22,cn-northwest-1,EC2,cn-northwest-1
99.151.64.0/21,eu-south-2,EC2,eu-south-2
16.15.176.0/20,us-east-1,EC2,us-east-1
52.62.0.0/15,ap-southeast-2,EC2,ap-southeast-2
52.94.249.224/28,me-central-1,EC2,me-central-1
98.130.0.0/16,ap-south-2,EC2,ap-south-2
16.50.0.0/15,ap-southeast-4,EC2,ap-southeast-4
18.98.192.0/19,ap-southeast-2,EC2,ap-southeast-2
35.71.125.0/24,mx-central-1,EC2,mx-central-1
54.160.0.0/13,us-east-1,EC2,us-east-1
157.175.0.0/16,me-south-1,EC2,me-south-1
176.34.32.0/19,ap-northeast-1,EC2,ap-northeast-1
35.50.144.0/24,us-east-2,EC2,us-east-2
54.234.0.0/15,us-east-1,EC2,us-east-1
70.232.86.126/32,ap-southeast-4,EC2,ap-southeast-4
1.178.9.0/24,us-west-2,EC2,us-west-2
3.5.192.0/22,mx-central-1,EC2,mx-central-1
15.220.248.0/23,us-east-1,EC2,us-east-1-phl-1
52.95.225.0/24,ap-northeast-3,EC2,ap-northeast-3
56.68.0.0/17,ap-southeast-5,EC2,ap-southeast-5
99.77.154.0/24,us-west-1,EC2,us-west-1
99.77.245.0/24,eu-south-1,EC2,eu-south-1
136.18.136.0/23,us-east-1,EC2,us-east-1
3.14.0.0/15,us-east-2,EC2,us-east-2
15.177.81.0/24,us-west-1,EC2,us-west-1
18.228.0.0/16,sa-east-1,EC2,sa-east-1
52.16.0.0/15,eu-west-1,EC2,eu-west-1
52.95.242.0/24,ap-southeast-1,EC2,ap-southeast-1
161.189.0.0/16,cn-northwest-1,EC2,cn-northwest-1
15.134.0.0/16,ap-southeast-2,EC2,ap-southeast-2
15.177.84.0/24,ca-central-1,EC2,ca-central-1
15.193.156.0/22,ap-northeast-1,EC2,ap-northeast-1
15.220.250.0/23,us-east-1,EC2,us-east-1-msp-1
52.94.249.176/28,af-south-1,EC2,af-south-1
54.153.0.0/17,us-west-1,EC2,us-west-1
71.136.64.0/18,cn-north-1,EC2,cn-north-1
96.0.60.0/22,ap-south-1,EC2,ap-south-1-ccu-1
15.145.16.0/22,eu-central-1,EC2,eu-central-1-wl1-ber-wlz-1
15.177.98.0/24,eu-central-2,EC2,eu-central-2
15.200.0.0/16,us-gov-west-1,EC2,us-gov-west-1
15.220.236.0/22,us-east-1,EC2,us-east-1-mci-1
35.96.2.0/24,us-west-2,EC2,us-west-2
35.154.0.0/16,ap-south-1,EC2,ap-south-1
52.82.0.0/17,cn-northwest-1,EC2,cn-northwest-1
52.94.249.32/28,eu-west-3,EC2,eu-west-3
52.94.250.112/28,ap-southeast-7,EC2,ap-southeast-7
168.185.6.0/24,us-east-2,EC2,us-east-2
173.83.216.0/24,eu-west-3,EC2,eu-west-3
15.145.4.0/23,eu-central-1,EC2,eu-central-1-wl1-ber-wlz-1
35.71.107.0/24,ap-east-1,EC2,ap-east-1
52.94.250.32/28,il-central-1,EC2,il-central-1
96.0.132.0/22,ap-southeast-1,EC2,ap-southeast-1
155.146.48.0/20,us-east-1,EC2,us-east-1-wl1-atl-wlz-1
161.188.48.0/20,us-east-1,EC2,us-east-1-foe-wlz-1
64.252.115.0/24,eu-west-1,EC2,eu-west-1
99.77.161.0/24,ap-southeast-1,EC2,ap-southeast-1
35.50.142.0/24,us-east-2,EC2,us-east-2
15.181.249.0/24,us-east-1,EC2,us-east-1-msp-1
15.220.205.0/24,us-west-2,EC2,us-west-2-den-1
52.88.0.0/15,us-west-2,EC2,us-west-2
96.0.94.0/23,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1a
139.56.22.0/23,us-east-1,EC2,us-east-1-wl1-clt-wlz-1
198.41.103.0/24,us-east-2,EC2,us-east-2
3.5.244.0/22,eu-west-2,EC2,eu-west-2
18.253.0.0/16,us-gov-east-1,EC2,us-gov-east-1
35.96.10.0/24,us-west-2,EC2,us-west-2
52.94.249.112/28,us-gov-east-1,EC2,us-gov-east-1
99.77.232.0/24,us-west-2,EC2,us-west-2
161.193.0.0/18,us-east-1,EC2,us-east-1-mia-2
198.41.101.0/24,us-east-1,EC2,us-east-1-mia-2
198.99.2.0/24,us-east-2,EC2,us-east-2
18.153.0.0/16,eu-central-1,EC2,eu-central-1
18.202.0.0/15,eu-west-1,EC2,eu-west-1
35.96.255.0/24,us-west-1,EC2,us-west-1
52.94.250.48/28,ca-west-1,EC2,ca-west-1
142.4.178.0/24,us-east-1,EC2,us-east-1
64.252.98.0/24,ap-south-1,EC2,ap-south-1
75.45.128.0/18,eu-central-1,EC2,eu-central-1
173.83.196.0/23,eu-central-1,EC2,eu-central-1
216.182.236.0/23,us-west-1,EC2,us-west-1
3.5.32.0/22,eu-south-2,EC2,eu-south-2
3.208.0.0/12,us-east-1,EC2,us-east-1
52.129.224.0/22,us-west-2,EC2,us-west-2
70.232.86.124/32,ap-southeast-4,EC2,ap-southeast-4
99.77.157.0/24,eu-west-3,EC2,eu-west-3
185.48.120.0/22,eu-west-1,EC2,eu-west-1
54.233.128.0/17,sa-east-1,EC2,sa-east-1
99.77.55.35/32,eu-south-2,EC2,eu-south-2
161.178.0.0/18,us-east-1,EC2,us-east-1-chi-2
15.220.206.0/24,us-west-2,EC2,us-west-2-sea-1
35.55.28.0/24,us-east-1,EC2,us-east-1
184.73.0.0/16,us-east-1,EC2,us-east-1
192.189.197.0/24,us-east-2,EC2,us-east-2
15.160.0.0/16,eu-south-1,EC2,eu-south-1
15.177.80.0/24,us-west-2,EC2,us-west-2
35.96.241.0/24,us-west-2,EC2,us-west-2
43.196.0.0/16,cn-north-1,EC2,cn-north-1
54.174.0.0/15,us-east-1,EC2,us-east-1
155.146.16.0/20,us-west-2,EC2,us-west-2-wl1-sfo-wlz-1
13.230.0.0/15,ap-northeast-1,EC2,ap-northeast-1
35.55.16.0/24,eu-central-1,EC2,eu-central-1
35.96.37.0/24,eu-south-2,EC2,eu-south-2
35.96.243.0/24,eu-west-1,EC2,eu-west-1
52.94.249.160/28,me-south-1,EC2,me-south-1
54.224.0.0/15,us-east-1,EC2,us-east-1
96.0.160.0/20,us-west-2,EC2,us-west-2-hnl-1
173.83.218.0/24,ap-northeast-3,EC2,ap-northeast-3
15.220.234.0/23,us-east-1,EC2,us-east-1-mia-1
16.15.16.0/22,me-west-1,EC2,me-west-1
18.176.0.0/15,ap-northeast-1,EC2,ap-northeast-1
64.252.86.0/24,eu-central-1,EC2,eu-central-1
99.151.186.0/23,us-west-2,EC2,us-west-2
3.20.0.0/14,us-east-2,EC2,us-east-2
15.156.0.0/15,ca-central-1,EC2,ca-central-1
15.254.0.0/16,us-west-2,EC2,us-west-2-lax-1
18.196.0.0/15,eu-central-1,EC2,eu-central-1
35.96.144.0/20,us-east-1,EC2,us-east-1
54.76.0.0/15,eu-west-1,EC2,eu-west-1
96.0.96.0/22,us-east-1,EC2,us-east-1-dfw-1
3.80.0.0/12,us-east-1,EC2,us-east-1
3.101.0.0/16,us-west-1,EC2,us-west-1
52.40.0.0/14,us-west-2,EC2,us-west-2
155.146.96.0/20,us-east-1,EC2,us-east-1-wl1-dfw-wlz-1
35.50.234.0/24,ap-southeast-1,EC2,ap-southeast-1
35.55.37.0/24,us-west-2,EC2,us-west-2
43.198.0.0/15,ap-east-1,EC2,ap-east-1
99.150.104.0/21,af-south-1,EC2,af-south-1
35.71.101.0/24,eu-west-3,EC2,eu-west-3
52.95.248.0/24,eu-central-1,EC2,eu-central-1
54.239.103.128/26,us-east-1,EC2,us-east-1
64.252.70.0/24,us-west-2,EC2,us-west-2
64.252.116.0/24,eu-west-1,EC2,eu-west-1
96.0.104.0/22,us-east-1,EC2,us-east-1-phl-1
96.0.108.0/24,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1a
18.88.128.0/18,us-west-2,EC2,us-west-2
34.240.0.0/13,eu-west-1,EC2,eu-west-1
52.94.248.16/28,eu-west-1,EC2,eu-west-1
52.94.249.96/28,ap-northeast-3,EC2,ap-northeast-3
54.253.0.0/16,ap-southeast-2,EC2,ap-southeast-2
96.0.120.0/21,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1b
198.41.100.0/24,us-east-1,EC2,us-east-1-iah-2
216.244.4.0/24,ap-northeast-2,EC2,ap-northeast-2
16.145.0.0/16,us-west-2,EC2,us-west-2
18.162.0.0/16,ap-east-1,EC2,ap-east-1
35.96.15.0/24,us-west-2,EC2,us-west-2
52.94.146.0/24,eu-central-1,EC2,eu-central-1
204.87.185.0/24,us-east-1,EC2,us-east-1
52.32.0.0/14,us-west-2,EC2,us-west-2
52.95.252.0/24,ap-northeast-2,EC2,ap-northeast-2
54.222.36.0/22,cn-north-1,EC2,cn-north-1
16.15.12.0/22,eu-south-2,EC2,eu-south-2
52.94.248.64/28,ap-southeast-2,EC2,ap-southeast-2
52.95.229.0/24,af-south-1,EC2,af-south-1
54.72.0.0/15,eu-west-1,EC2,eu-west-1
173.83.212.0/24,ap-southeast-2,EC2,ap-southeast-2
216.244.1.0/24,ap-southeast-5,EC2,ap-southeast-5
3.5.56.0/22,il-central-1,EC2,il-central-1
35.50.230.0/24,ap-northeast-3,EC2,ap-northeast-3
52.95.250.0/24,ca-central-1,EC2,ca-central-1
64.252.67.0/24,us-east-1,EC2,us-east-1
64.252.97.0/24,me-central-1,EC2,me-central-1
3.5.148.0/22,ap-southeast-1,EC2,ap-southeast-1
35.55.18.0/24,eu-central-1,EC2,eu-central-1
54.198.0.0/16,us-east-1,EC2,us-east-1
64.252.77.0/24,us-east-2,EC2,us-east-2
99.77.55.56/32,eu-south-2,EC2,eu-south-2
15.164.0.0/15,ap-northeast-2,EC2,ap-northeast-2
18.89.0.0/18,eu-central-1,EC2,eu-central-1
99.77.55.15/32,eu-south-2,EC2,eu-south-2
176.34.128.0/17,eu-west-1,EC2,eu-west-1
208.78.130.0/23,ap-northeast-1,EC2,ap-northeast-1
35.96.14.0/24,us-west-2,EC2,us-west-2
35.96.64.0/20,eu-west-3,EC2,eu-west-3
35.96.245.0/24,us-west-2,EC2,us-west-2
43.208.0.0/15,ap-southeast-7,EC2,ap-southeast-7
15.177.0.0/18,GLOBAL,EC2,GLOBAL
15.181.244.0/24,us-east-1,EC2,us-east-1-phl-1
18.194.0.0/15,eu-central-1,EC2,eu-central-1
52.94.249.128/28,eu-north-1,EC2,eu-north-1
54.184.0.0/13,us-west-2,EC2,us-west-2
3.6.0.0/15,ap-south-1,EC2,ap-south-1
15.181.120.0/21,us-east-1,EC2,us-east-1-atl-1
15.193.1.0/24,ap-northeast-1,EC2,ap-northeast-1
35.44.0.0/15,eu-south-2,EC2,eu-south-2
35.71.108.0/24,ap-south-2,EC2,ap-south-2
52.46.184.0/22,eu-central-1,EC2,eu-central-1
52.67.0.0/16,sa-east-1,EC2,sa-east-1
18.138.0.0/15,ap-southeast-1,EC2,ap-southeast-1
35.55.4.0/24,ap-northeast-2,EC2,ap-northeast-2
52.94.249.48/28,eu-south-1,EC2,eu-south-1
52.95.255.144/28,cn-north-1,EC2,cn-north-1
95.40.0.0/15,ap-east-1,EC2,ap-east-1
99.77.55.36/32,eu-south-2,EC2,eu-south-2
99.77.246.0/24,eu-north-1,EC2,eu-north-1
52.52.0.0/15,us-west-1,EC2,us-west-1
54.233.64.0/18,sa-east-1,EC2,sa-east-1
173.83.204.0/23,us-west-2,EC2,us-west-2
3.34.0.0/15,ap-northeast-2,EC2,ap-northeast-2
15.177.74.0/24,eu-west-3,EC2,eu-west-3
35.50.178.0/24,sa-east-1,EC2,sa-east-1
35.71.121.0/24,eu-central-2,EC2,eu-central-2
52.65.0.0/16,ap-southeast-2,EC2,ap-southeast-2
54.150.0.0/16,ap-northeast-1,EC2,ap-northeast-1
78.14.0.0/15,mx-central-1,EC2,mx-central-1
13.40.0.0/14,eu-west-2,EC2,eu-west-2
15.177.96.0/24,ap-southeast-4,EC2,ap-southeast-4
15.181.251.0/24,us-west-2,EC2,us-west-2-den-1
34.248.0.0/13,eu-west-1,EC2,eu-west-1
64.252.109.0/24,ap-southeast-2,EC2,ap-southeast-2
69.234.192.0/18,cn-northwest-1,EC2,cn-northwest-1
3.5.0.0/19,us-east-1,EC2,us-east-1
16.208.0.0/16,ap-northeast-3,EC2,ap-northeast-3
35.50.214.0/24,me-south-1,EC2,me-south-1
54.178.0.0/16,ap-northeast-1,EC2,ap-northeast-1
99.77.55.12/32,eu-south-2,EC2,eu-south-2
99.77.55.27/32,eu-south-2,EC2,eu-south-2
108.128.0.0/13,eu-west-1,EC2,eu-west-1
18.100.0.0/15,eu-south-2,EC2,eu-south-2
23.254.0.0/21,ap-east-2,EC2,ap-east-2
51.0.104.0/21,GLOBAL,EC2,GLOBAL
52.119.205.0/24,ap-southeast-1,EC2,ap-southeast-1
96.0.64.0/21,ap-south-1,EC2,ap-south-1-ccu-1
15.177.87.0/24,me-south-1,EC2,me-south-1
52.94.250.0/28,eu-central-2,EC2,eu-central-2
64.252.71.0/24,us-west-2,EC2,us-west-2
64.252.114.0/24,eu-west-1,EC2,eu-west-1
15.177.85.0/24,ap-east-1,EC2,ap-east-1
15.181.246.0/24,us-east-1,EC2,us-east-1-mci-1
35.96.20.0/23,eu-central-1,EC2,eu-central-1
52.95.251.0/24,us-east-2,EC2,us-east-2
72.41.0.0/20,us-east-1,EC2,us-east-1-iah-1
96.0.24.0/21,eu-north-1,EC2,eu-north-1-cph-1
96.0.36.0/22,af-south-1,EC2,af-south-1-los-1
216.244.5.0/24,us-west-2,EC2,us-west-2-lax-1
15.177.91.0/24,af-south-1,EC2,af-south-1
35.55.20.0/24,eu-west-1,EC2,eu-west-1
35.96.250.0/24,eu-west-3,EC2,eu-west-3
35.155.0.0/16,us-west-2,EC2,us-west-2
54.210.0.0/15,us-east-1,EC2,us-east-1
64.252.75.0/24,us-east-2,EC2,us-east-2
78.12.0.0/15,mx-central-1,EC2,mx-central-1
99.151.136.0/21,ap-south-1,EC2,ap-south-1
13.154.0.0/16,eu-north-1,EC2,eu-north-1
15.181.240.0/24,us-east-1,EC2,us-east-1-dfw-1
16.56.192.0/18,us-east-1,EC2,us-east-1
16.78.0.0/16,ap-southeast-3,EC2,ap-southeast-3
52.76.0.0/17,ap-southeast-1,EC2,ap-southeast-1
198.41.99.0/24,us-east-1,EC2,us-east-1-dfw-2
52.18.0.0/15,eu-west-1,EC2,eu-west-1
107.176.0.0/15,cn-north-1,EC2,cn-north-1
175.41.192.0/18,ap-northeast-1,EC2,ap-northeast-1
192.43.175.0/24,us-east-1,EC2,us-east-1
52.94.250.128/28,ap-east-2,EC2,ap-east-2
99.151.144.0/21,ap-northeast-2,EC2,ap-northeast-2
208.78.134.0/24,us-west-1,EC2,us-west-1
16.54.0.0/15,ca-central-1,EC2,ca-central-1
52.10.0.0/15,us-west-2,EC2,us-west-2
52.82.164.0/22,cn-northwest-1,EC2,cn-northwest-1
100.24.0.0/13,us-east-1,EC2,us-east-1
151.148.34.0/24,eu-west-1,EC2,eu-west-1
139.56.30.0/23,us-east-1,EC2,us-east-1-wl1-dtw-wlz-1
1.178.11.0/24,ap-southeast-2,EC2,ap-southeast-2
3.4.4.0/24,us-west-2,EC2,us-west-2
99.77.237.0/24,ap-southeast-3,EC2,ap-southeast-3
99.150.64.0/21,eu-north-1,EC2,eu-north-1
162.213.233.0/24,eu-west-1,EC2,eu-west-1
1.178.4.0/24,us-east-1,EC2,us-east-1
3.3.32.0/23,us-east-1,EC2,us-east-1
15.128.0.0/16,ap-northeast-1,EC2,ap-northeast-1
15.193.152.0/22,eu-central-1,EC2,eu-central-1
52.95.255.0/28,sa-east-1,EC2,sa-east-1
54.176.0.0/15,us-west-1,EC2,us-west-1
54.246.0.0/16,eu-west-1,EC2,eu-west-1
64.252.112.0/24,ap-northeast-1,EC2,ap-northeast-1
96.0.152.0/21,us-east-1,EC2,us-east-1-scl-1
96.0.176.0/22,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1a
142.4.180.0/24,ap-south-1,EC2,ap-south-1
16.162.0.0/15,ap-east-1,EC2,ap-east-1
18.99.112.0/20,us-gov-east-1,EC2,us-gov-east-1
96.0.130.0/24,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1b
161.188.112.0/22,us-east-1,EC2,us-east-1-foe-wlz-1
15.181.32.0/21,us-east-1,EC2,us-east-1-chi-1
15.181.116.0/22,us-west-2,EC2,us-west-2-phx-1
35.71.106.0/24,sa-east-1,EC2,sa-east-1
54.54.0.0/16,ap-east-2,EC2,ap-east-2
15.177.93.0/24,me-central-1,EC2,me-central-1
15.181.243.0/24,us-east-1,EC2,us-east-1-phl-1
3.5.232.0/22,sa-east-1,EC2,sa-east-1
3.28.0.0/15,me-central-1,EC2,me-central-1
51.16.0.0/15,il-central-1,EC2,il-central-1
54.79.0.0/16,ap-southeast-2,EC2,ap-southeast-2
54.251.0.0/16,ap-southeast-1,EC2,ap-southeast-1
3.128.0.0/15,us-east-2,EC2,us-east-2
18.254.0.0/16,us-gov-east-1,EC2,us-gov-east-1
23.254.16.0/21,me-west-1,EC2,me-west-1
31.220.220.0/22,us-east-1,EC2,us-east-1
35.96.3.0/24,us-west-2,EC2,us-west-2
64.252.105.0/24,ap-southeast-1,EC2,ap-southeast-1
96.0.92.0/23,us-east-1,EC2,us-east-1-chi-1
1.178.5.0/24,us-east-1,EC2,us-east-1
3.4.24.0/21,us-gov-east-1,EC2,us-gov-east-1
15.220.224.0/23,us-west-2,EC2,us-west-2-pdx-1
43.193.64.0/24,cn-northwest-1,EC2,cn-northwest-1
54.207.0.0/16,sa-east-1,EC2,sa-east-1
99.77.145.0/24,ap-south-1,EC2,ap-south-1
99.150.96.0/21,ap-northeast-3,EC2,ap-northeast-3
3.102.0.0/15,ap-southeast-6,EC2,ap-southeast-6
35.71.105.0/24,eu-central-1,EC2,eu-central-1
52.28.0.0/16,eu-central-1,EC2,eu-central-1
161.193.128.0/18,ca-central-1,EC2,ca-central-1
173.83.192.0/22,us-east-2,EC2,us-east-2
83.118.240.0/22,eusc-de-east-1,EC2,eusc-de-east-1
161.188.64.0/20,us-east-1,EC2,us-east-1
3.0.0.0/15,ap-southeast-1,EC2,ap-southeast-1
15.145.8.0/22,eu-central-1,EC2,eu-central-1-wl1-dtm-wlz-1
15.220.112.0/21,sa-east-1,EC2,sa-east-1
52.77.0.0/16,ap-southeast-1,EC2,ap-southeast-1
64.252.99.0/24,ap-south-1,EC2,ap-south-1
99.77.55.255/32,eu-south-2,EC2,eu-south-2
3.5.236.0/22,ap-east-1,EC2,ap-east-1
15.181.250.0/24,us-west-2,EC2,us-west-2-den-1
15.193.10.0/24,af-south-1,EC2,af-south-1
35.50.131.0/24,us-west-2,EC2,us-west-2
51.0.80.0/21,me-central-1,EC2,me-central-1
99.151.152.0/21,il-central-1,EC2,il-central-1
13.60.0.0/15,eu-north-1,EC2,eu-north-1
15.240.0.0/16,af-south-1,EC2,af-south-1
18.166.0.0/15,ap-east-1,EC2,ap-east-1
52.94.248.128/28,us-west-1,EC2,us-west-1
96.0.128.0/23,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1b
99.77.55.13/32,eu-south-2,EC2,eu-south-2
99.77.160.0/24,ap-northeast-1,EC2,ap-northeast-1
99.77.250.0/24,eu-west-1,EC2,eu-west-1
15.220.128.0/21,ap-south-1,EC2,ap-south-1-del-1
18.183.0.0/16,ap-northeast-1,EC2,ap-northeast-1
35.96.0.0/24,us-west-2,EC2,us-west-2
35.96.249.0/24,us-west-2,EC2,us-west-2
46.137.0.0/17,eu-west-1,EC2,eu-west-1
51.48.0.0/15,eu-south-2,EC2,eu-south-2
99.77.135.0/24,eu-west-3,EC2,eu-west-3
99.151.168.0/21,ca-west-1,EC2,ca-west-1
151.148.38.0/24,ap-southeast-1,EC2,ap-southeast-1
15.177.92.0/24,ap-southeast-3,EC2,ap-southeast-3
15.193.8.0/24,ca-central-1,EC2,ca-central-1
15.220.160.0/21,me-south-1,EC2,me-south-1-mct-1
35.96.9.0/24,us-west-2,EC2,us-west-2
216.39.152.0/21,eu-west-2,EC2,eu-west-2
3.3.2.0/24,us-east-1,EC2,us-east-1
3.5.134.0/23,eu-central-1,EC2,eu-central-1
13.228.0.0/15,ap-southeast-1,EC2,ap-southeast-1
15.220.40.0/22,us-west-2,EC2,us-west-2-den-1
35.55.36.0/24,us-west-2,EC2,us-west-2
52.94.248.96/28,us-west-2,EC2,us-west-2
52.196.0.0/14,ap-northeast-1,EC2,ap-northeast-1
99.77.150.0/24,ca-central-1,EC2,ca-central-1
