file_path,file_hash
*Windows\\System32\\shrpubw.exe,6B84E6E55D8572D7EDF0B6243D00ABB651FCB0CDDDDAC8461DE5F9BB80035A2E
*Windows\\System32\\oobe\\UserOOBEBroker.exe,B35EEA5032D1AEFE0251AC50C078C9FD04ED8CE645035F261EE2C0141D30615C
*Windows\\System32\\msconfig.exe,93D2604F7FDF7F014AC5BEF63AB177B6107F3CFC26DA6CBD9A7AB50C96564A04
*Windows\\System32\\wuapihost.exe,4B62A13B2642450E1942D5258CC9836E7E1AA3E125FC05925971A1FDB5F83227
*Windows\\System32\\adrestore.exe,903CAF518C94A78B21B9A8D53920BC3A2A21B223EA5929EBC790EFF2E23C843E
*Windows\\System32\\SearchIndexer.exe,3850845A4E8EE6ACCCB734663A887C4D6087F7CA66C5F6C42290896BED6D95E2
*Windows\\System32\\odbcconf.exe,476346234300504CCCF360EF8172B4E07CCA59B43B7F09818B11B71210DF3481
*Windows\\System32\\notmyfaultc64.exe,1F4DFE0F4E7421CF2FC7C0B57138C12D65F02B5EDF6EE86F5D7627A1D5A4BAD4
*Windows\\System32\\sdiagnhost.exe,E5EC6B5B20A16383CC953AD5E478DCDF95BA46281F4FE971673C954D4145C0C4
*Windows\\System32\\PsLoggedon.exe,D689CB1DBD2E4C06CD15E51A6871C406C595790DDCDCD7DC8D0401C7183720EF
*Windows\\System32\\drvinst.exe,823523E1B4BF1DBFF1CA7E65C67483B2260F13AD4AB61F6131F84D5B8DBE985F
*Windows\\System32\\Bginfo64.exe,46615EE15D060FBD0C1874A3A0179DCB5668CDC6D59B489A15D564E358E2C698
*Windows\\System32\\TSTheme.exe,CCABE63588D5AA633BB6CA01C69C693534651E7CD14DD533BC5008F9A80F2116
*Windows\\System32\\dccw.exe,F7F3300B78148A34F6A35796C777A832B638B6D3193E11F4A37F45D4C6DFA845
*Windows\\System32\\DeviceProperties.exe,15522B3B263D5F4A88A61162033DAD8286D601985FD13EDF04FE8E7F5E54AC14
*Windows\\System32\\PackagedCWALauncher.exe,C81F1F7A9FC42B2996B963FCC3D1F63ADEC73EC55B25E63FE351D43AA1D37DC6
*Windows\\System32\\hex2dec64.exe,786D92B9457A1122DEC26BCD4354E79AF03EB7678A00D4DD930C32662A7D7209
*Windows\\System32\\fhmanagew.exe,667826A98790E2E1E623D735F029CF6857D77C6C569E460CDAB80E33F89295EB
*Windows\\System32\\phoneactivate.exe,CEA83EB34233FED5EBEEF8745C7C581A8ADBEFBCFC0E30E2D30A81000C821017
*Windows\\System32\\chgport.exe,E68AA9ECD4ECF58618EF794A9B493B5D070CCD5B435B7B850C95A3302C39FA59
*Windows\\System32\\wuauclt.exe,7986D931291E6DA58E256F772B1C2E0CE8A4D5A3481CCC985A46FF19CFA7A230
*Windows\\System32\\sihost.exe,8EE21A0BA8849D31C265B4090A9E2EBE8BA66F58A8F71D4E96509E8A78F7DB00
*Windows\\System32\\autochk.exe,04FC7D9C0C6586AD5D08A3224B2AFDE2DAB8203257A1499948870F5D4B06B6F2
*Windows\\System32\\msdtc.exe,EDFE71025C352D0DABEC7B9506C5945BB0EC11F8DB540DB8CB1116C2EA1648A8
*Windows\\System32\\dfrgui.exe,348FF9E7A8D17E76AB4E8E3F3F6E3573232B71CD0BB8A94CA78896ADA9211317
*Windows\\System32\\MRT.exe,EAFF9BF3137EB84724CBDC469A386BB6723A75A6171199435B92718E25FC625D
*Windows\\System32\\TieringEngineService.exe,4CCDB591EE16507879D8F12C0BDD40FACBEEF03BFC553A84270284D4930B433F
*Windows\\System32\\taskkill.exe,56F8CC2C1790C389394733B84C3FB55E10977E9F0FE0C08110AC11F0FE47F05E
*Windows\\System32\\esentutl.exe,753FEB8E2BC07B6ED0E3BA836A33EC3C6F097A237FB9D48C23938892C8A16F4A
*Windows\\System32\\ipconfig.exe,53E000F5AA9B3A00934319DB8080BB99CB323BF48FC628A64F75D7847C265606
*Windows\\System32\\CIDiag.exe,E9E387DB5C134DD7779379F56E0EB4069E4D8196BDFCC6809197DCD3FAAECA40
*Windows\\System32\\wscadminui.exe,FCA3DA936E3E5AD556093EE7081FF6502CC5B38AD301AD5E1925C3D68952E2EA
*Windows\\System32\\WMPDMC.exe,C36EBA7186F7367FE717595F3372A49503C9613893C2AB2EFF38B625A50D04BA
*Windows\\System32\\fixmapi.exe,AD0E92FB15654DE4A70EDEB76149958941DFD94D9E95C7599B99205DC9B018DE
*Windows\\System32\\PsGetsid64.exe,952662A81384423ABF2E9D78DAD7CF8EC77D9B6C93D122B272211B3E6C7F8E49
*Windows\\System32\\fsavailux.exe,B6F49FBE12F91BEC54CF7EC214F808DB0DCA04F99B71FAE2F47A75EBAE16521E
*Windows\\System32\\bootim.exe,99660E380163AFBF4D66341364909F904E9695BA2872B5DC1DF575498D2BD344
*Windows\\System32\\DpiScaling.exe,1192F380B190AA0C6B531BA59B14A12C6346B642C3553EC9F014B68AAC992950
*Windows\\System32\\msra.exe,011E1DECD6683AFE5F1E397FE9697F2CF592AE21766A7629E234682F721658AE
*Windows\\System32\\SecEdit.exe,58348E21FB9AE1582E68AA07BF21F87D58DB03FE12123B0DF5BFB3A7E168DB26
*Windows\\System32\\wbem\\wbemtest.exe,2828D06FE31D1D3A1910DC4F370CA652F10CB0F8C83CD0CCDEC1F72A1469DDB9
*Windows\\System32\\SystemPropertiesComputerName.exe,BD3A97327326E2245938EC6099F20059B446FF0FE1C10B9317D15D1A1DD5331E
*Windows\\System32\\whois64.exe,0797B9F6E0281D8F31791D8F92B375D1074FF7C68266F9372AB54F26B9DCDD3C
*Windows\\System32\\help.exe,CDCC70D77775A9FADC1D6D70D8C8F0C83D7C9ABDB3507254AF5CBE64C86A3AA1
*Windows\\System32\\winresume.exe,C250BC2F46C1AE3A12D24C1D3BBF853EDBA2FED68E21C31CB36540F265A9A451
*Windows\\System32\\WinRTNetMUAHostServer.exe,125ED1DA6800E0F3EF61A81EF05FBB517A8B1424F5FBB51AA8F3149E0F683248
*Windows\\System32\\ftp.exe,9728A3B5755A67A4EBE91A04730EFCC2CABEBACBB41FFCA75A71B42502E3D7D5
*Windows\\System32\\pskill.exe,546EC58D0134EA64611E12D7E3A867793E8CB6145AC18745349408A60FC2FABE
*Windows\\System32\\WinBioDataModelOOBE.exe,6C892BEF1BC6B6141729B99BB02CC316809707D78B051024236E0A2F718D1FAB
*Windows\\System32\\sppsvc.exe,BC745ECE45FA2023FAC6BCF1FF100B2B1301AB6C21CDB4D432518CC4A520C3EB
*Windows\\System32\\WorkFolders.exe,010B3FE4355BA6A4137717B764888A1A68FFC1F9590B391C26F62AFD14FACB08
*Windows\\System32\\LsaIso.exe,5C8006CAD3834528025F6D9CE308EA68E6D759A4166B4A3E6DE03297490E3EED
*Windows\\System32\\FXSUNATD.exe,88624978DD8D786780DFCC9E72A6536929A8413468A338BAA73562E732BF6F67
*Windows\\System32\\AppVNice.exe,16EB6A647D707BFE743F4C6478C49C15DD3516B217A0437BCDFE0B75C79904F7
*Windows\\System32\\SystemSettingsBroker.exe,0FE9631BE461029B533A86DF1C2E72BE2539668333CB24C116E1C98344F26C34
*Windows\\System32\\MusNotifyIcon.exe,D3B4E2A3ABD6BD63468623B700BBE585D941D622FFF769D41F50EE2B5C886CC2
*Windows\\System32\\Dxpserver.exe,B1081651AC33610824E2088FF64D1655993DD3D6073AF1E5FFE0B4A0027F502F
*Windows\\System32\\cliconfg.exe,5B223B5BD106FF17C7817858CB6C371A055B54486E4C351CA952D6CD83A2DA88
*Windows\\System32\\pssuspend.exe,02EC8C37DD946A2CD74673993C2108F12FFF3E82019A1590231C4205CCB2F0D4
*Windows\\System32\\sync.exe,2CD0A14D50EC5C989627DF57CAFB78F0C43D7BFBCDA1D59F2199E5D6CE053ECD
*Windows\\System32\\CameraSettingsUIHost.exe,3BF20BC5A208DFA1EA26A042FD0010B1268DCFEDC94ED775F11890BC1D95E717
*Windows\\System32\\logonsessions.exe,8B3F67426E578BD17608D2BB9855774CFB44DCFDC4793E30DE884C54FBB8BB10
*Windows\\System32\\Diskmon.exe,B9B8D53E1C52FA35B9D761ACDAA64316683C3143F89DE7EE1AD47C5C4A2074E1
*Windows\\System32\\setspn.exe,3EE597FA9B3333AB491807F48AEC985C4429F975E0DABCE2AF0CCAA182628884
*Windows\\System32\\OpenWith.exe,F2DB6838B734264FAB79D24E5F96A21E6528073360A8DAAA8D7EFB8BC5D5EDB4
*Windows\\System32\\mtstocom.exe,66479FCA0DC380ECBD62BC55A75C2AB5B33FBF3D2119C47748FBF3A3DD3A0954
*Windows\\System32\\logman.exe,FBE76828087D8FAF206C584E367804428A47910BBB856B4D1BA2FBF49F9AC854
*Windows\\System32\\BitLockerDeviceEncryption.exe,E9C4BA116346970F6C45589F899BCBB207C5FEDAB797FBA1336761B64121B5BA
*Windows\\System32\\ieUnatt.exe,FA9E71CB9718935131C5136D8D98BDDDDC1917EA4BFA9E36F4116AB7AF46C275
*Windows\\System32\\SystemPropertiesRemote.exe,7984E2BFF295C8DBCBD3CD296D0741E3A6844B8DB9F962ABDBC8D333E9A83932
*Windows\\System32\\RelPost.exe,509A5A06F26E7CD8FED50D39D36D32D617887F04FDD8EDC2546254DF61C1132F
*Windows\\System32\\coredpussvr.exe,7312BA6354A16F1547E5E56FD2880E21D6612D61A901EC1E5FEBF8004AAC083E
*Windows\\System32\\deploymentcsphelper.exe,90E6DBDB4EB72ED9BCB4DCDC53F9A3CE3108297F84CE346B9AF04790A641CCCE
*Windows\\System32\\Clockres64.exe,B594B8B9E5D6A706A33AE2E4C7B37C5AAFEE9BEF0B3E156205F65ECDAAB94FCD
*Windows\\System32\\UpgradeResultsUI.exe,E0BACF2FE7FF684FA46CA255D4EBA2F25E290AF4837C1652BD315424B50F9A74
*Windows\\System32\\MsSpellCheckingHost.exe,FBD55B94C083844AB2C93AE623255B6A5A5C109FCAE9FCB99CA1B9CF627D2DEF
*Windows\\System32\\RuntimeBroker.exe,E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
*Windows\\System32\\EoAExperiences.exe,6A4B62741C5959327964DC426691891FE85D8197B08DB5BBA2AA23732CF0D0BF
*Windows\\System32\\Contig64.exe,BAF385C3F35A48509114CC39623DA8834D37B7AFD12AB00B1C3C9D695EFFCA6F
*Windows\\System32\\NetCfgNotifyObjectHost.exe,87C9F1299BC80CF310F42F5639236101A42E2892C542AD43E86BB8C93A4B27B6
*Windows\\System32\\ucsvc.exe,2BFAC411F014D87171CF09B110EC44436F4A0850B8B2CC3A4F72E7412F7A9D39
*Windows\\System32\\ClipUp.exe,8D93F60EF6E8CA7CED299F45D62D4217EFB67FBF556A3673CFC75185C0437956
*Windows\\System32\\LoadOrdC64.exe,17B5ED2DDE571FB0B56E3F4FF48F58D2E2F0B136087046048C461A70B6051BD1
*Windows\\System32\\BdeHdCfg.exe,A6797C873AF8F7FEFE1352876113CD912E329759E838CF2F49ECD7BDF4BF4F26
*Windows\\System32\\PATHPING.EXE,348FB606016A1D9D7A1791A2FD561CF58B2B22165CF3C204FF9C541911078F59
*Windows\\System32\\UevTemplateConfigItemGenerator.exe,ED370E58E64E68C3DBDE73CFAD811D35048452688A7001A202C1C1CD630A5B29
*Windows\\System32\\msdt.exe,E14C3B1039F625FD216CF3BB5ACE83A17C15CCD8F1027F2959AA20863382D9BD
*Windows\\System32\\accesschk64.exe,843B6B1D275946F2C4569169C10C50EEC0968C4B2F0BED68C50E79F828FAB9F3
*Windows\\System32\\Volumeid.exe,22A2484D7FA799E6E71E310141614884F3BC8DAD8AC749B6F1C475B5398A72F3
*Windows\\System32\\MicrosoftEdgeCP.exe,91A954FECD74F20B4A25708D7323E64FB4DD4E03997BCF234E7B810F9EB03A95
*Windows\\System32\\SnippingTool.exe,83BE001996CD4D9E5A1A8CD130E17E5B5EE81C9B5CF1B9D9196D8A39FBF7506D
*Windows\\System32\\w32tm.exe,88F14176C848ADCE732FE1DB67C2D95CD495AC71CAED5D137E0108332509042F
*Windows\\System32\\Register-CimProvider.exe,5311C4B92BDA7852580C8DF50922F8328EB5A238012F10DED7B38DC3B9D00D8E
*Windows\\System32\\proquota.exe,817ED06C7BEC832CD3B574491D149CEC61D3D33F86AF93607893F76D349BC38F
*Windows\\System32\\grpconv.exe,A248E327B89F8574CB7DF9F34CD7120C0508CA1541C5520BD72F0830F85A0CEC
*Windows\\System32\\procexp64.exe,2CD8FA82FFCCF17A8A20178BC7145EA40B837C37F7383E5B15A2243CC601DD58
*Windows\\System32\\sigcheck.exe,4FE9A2BD4B160A5352333D00D0B0C10F13685AF7ACDB48E9E9D0C3877A19EED4
*Windows\\System32\\AppVClient.exe,A741D40124DBBAE939D197BA21340A97DBE0CBAF7D12CA4511D43330F787E422
*Windows\\System32\\WinBioPlugIns\\FaceFodUninstaller.exe,E908686BBF40ACFE9FB0A8AFF3C686D6FACBF9C57F21622398CBDCA48EB8403C
*Windows\\System32\\MyFile.exe,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855
*Windows\\System32\\rdrleakdiag.exe,D66E1EE7970598A5F34FD4B468B5B7705219E80A8A2784E7B18564831FCA797C
*Windows\\System32\\tar.exe,D257C269770081624F7D0C43EC854135C09A6276AA33A247CE062D781E719316
*Windows\\System32\\smallest.exe,6E340B9CFFB37A989CA544E6BB780A2C78901D3FB33738768511A30617AFA01D
*Windows\\System32\\ApproveChildRequest.exe,DE18AAD7759E1DAF3FC2174A8D2F822A13523315098A7AC090BA676D810D31C3
*Windows\\System32\\dusmtask.exe,C604F3C971220C04DB7ACEBE9585C49AA55718C16D042E6B67F76485EBE65477
*Windows\\System32\\dxgiadaptercache.exe,FEB8D49B75D51E8A812DDA19F41F90F393C0065A3894CD57C86387EE52B60880
*Windows\\System32\\services.exe,DFBEA9E8C316D9BC118B454B0C722CD674C30D0A256340200E2C3A7480CBA674
*Windows\\System32\\ThumbnailExtractionHost.exe,DFC08877E0BF2B36D1A17EF21857117BD26789558746C19283D1AFFADF070C45
*Windows\\System32\\sessionmsg.exe,2416CD4AA577DBB2F8790A61E36FBAB2B30BFF81A4E1F67A5151C2FEC29585BC
*Windows\\System32\\WaaSMedicAgent.exe,78A14D82970A727C508B4B8249FB64B1C57013A098BD1E0A88572376AA792C33
*Windows\\System32\\bdechangepin.exe,1C68FAAEC49D0BD906CB90ECE20AD2EE44F0339C8AE59A3128DCDE6D25C71BAA
*Windows\\System32\\FsIso.exe,6C58D6B1ED02C3C97B650D3EF108E5E818CECB10DADB4902C841F84E1981C0CF
*Windows\\System32\\RdpSaProxy.exe,D263AA2DBFD48F580594630C9AC3D72E64620B8EA67B9123332DD52467311095
*Windows\\System32\\label.exe,5B63CDAA6B386340186D48FCA6687B51D666F4457C1D1228C4915BDD2917A315
*Windows\\System32\\SpatialAudioLicenseSrv.exe,45EDF21473FB2F5F37ABA73B8CF0E199C1BE28601D80DCB971A120314F74DCDE
*Windows\\System32\\WWAHost.exe,4C723CABDA6E7FA7A0BE2D27133D38463D7D22571994851B8FBA2AB2749361A6
*Windows\\System32\\whois.exe,EA845B43C323E35DF041B8914A520F1D9643E3689454AB3049C2103458A0142D
*Windows\\System32\\ApplySettingsTemplateCatalog.exe,9B259673B54169971E8807535E9D2965C88AC036A4787B80D27B6AEECF718738
*Windows\\System32\\CredentialUIBroker.exe,ED2C45FFD94F6087A9806F376FB1620F57BA029DA628013525CCC4BE03663D16
*Windows\\System32\\RemoteAppLifetimeManager.exe,75C15B8CC4B2817AC54D79D9215F8134B39A245164D437C1B1B650449923A39E
*Windows\\System32\\cmstp.exe,F2D3905EE38B2B5C0B724D582F14EB1DB7621FFB8F3826DF686A20784341614C
*Windows\\System32\\sort.exe,C9D8C048BEEC3AA7D0494A36E77D5692391DFF26BD32B07A3358C010D8C84C79
*Windows\\System32\\qappsrv.exe,7854BECE46ECA8917904D60666A856DE11CA4896C6452D5AF1A1B20F1626C971
*Windows\\System32\\PsGetsid.exe,A9E3A0D0C90D440F5A7DA6DCE021C554822416C513E383409E80387E1556A760
*Windows\\System32\\RMActivate_isv.exe,CD1D28D784EA47F8E9FA6E3C52E60420E45C12CBE14B7A535540FD3D15564FEA
*Windows\\System32\\pcalua.exe,E59B0CC672C1BB6B84C22EE2EDDA4FF1E100A20E158674B6450A933DB9D8B31E
*Windows\\System32\\UserAccountControlSettings.exe,DAA00A8C9F3531100DF87FC5D4226B6E8A476D80E2D109274128CA65701197C5
*Windows\\System32\\rekeywiz.exe,82E81281B7A46502ADFA08D5BE34F80A6FC07997B9D820036CF84B36A20CEF8C
*Windows\\System32\\runas.exe,CFDD7CC431D1ED6CA72B43292DAAD839066425661B5A7FE30A680AE6735CFD3A
*Windows\\System32\\dmcfghost.exe,460D46FD4F0196D3483D5C3831017C931B8E34837CC873FB68C1D3239907F455
*Windows\\System32\\WPDShextAutoplay.exe,CCE2B95DFF7BADA7034D09E16AA73DC859B61F80F2FF51244680247C446453CD
*Windows\\System32\\ReAgentc.exe,125EE07FC9D013AA89A80B742326318E30EAEF40C5EDFF283C5FFDF41F93616B
*Windows\\System32\\securekernel.exe,3779C9A8656C386AE5EA51D785A086595C60EF733EDDE82B163683B785F63212
*Windows\\System32\\print.exe,41413BAC79CC6A0C90F670BE88658BF7967CDC62DC2FCEB27E47AF1C72B74994
*Windows\\System32\\cmmon32.exe,542D796DB8372C7BD3F9861E0071FFADFAB3E9B5CF49A9CDC975C5CB003F3D5F
*Windows\\System32\\accesschk.exe,69BD46E5DBA2767A63408731B0C7842B9AC37AEB67586682EFCE4CC51057D793
*Windows\\System32\\appidtel.exe,2A24963A844A427E060D2662244CA3782C693CF0232FA7B8D3E555945E2FFC3F
*Windows\\System32\\DeviceCensus.exe,A151EA0B6EAF6B334950B5A1C73757E17817786D911721BD1BF96F81922A26EB
*Windows\\System32\\provlaunch.exe,D7FCD41795D1F5CD0DCD9A53C594B22B93E940D73D8F484C7A7E8BEAA0B162B1
*Windows\\System32\\spool\\tools\\PrintBrm.exe,07FFECC0655127EC8FBAA3A22B3C1D9F6855F6E5EFBF90AAD73D124BA9FDE1F1
*Windows\\System32\\dxdiag.exe,B3C1048DF7A2292798EFCAD66B3400C5C3C5747E8F09993621FD0DE7B33A159C
*Windows\\System32\\logoff.exe,4B5DF4CE25BCD9CF635CDED7333F5F53D23F57B2ADACA1DDF987C4B717F7FFB4
*Windows\\System32\\ApplicationFrameHost.exe,CF58E424B86775E6F2354291052126A646F842FFF811B730714DFBBD8EBC71A4
*Windows\\System32\\backgroundTaskHost.exe,20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
*Windows\\System32\\gpscript.exe,BB008DEED1241EAD9F245661D2CD629D02031433B614CDC2CD7B1291A753A6A7
*Windows\\System32\\dllhost.exe,E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
*Windows\\System32\\tpmvscmgrsvr.exe,3FC8800338A6548324D7D35658D265E48F8EA45C5F4DE162FF54DD7E35E6310B
*Windows\\System32\\curl.exe,D76D08C04DFA434DE033CA220456B5B87E6B3F0108667BD61304142C54ADDBE4
*Windows\\System32\\TCPSVCS.EXE,FC2BC4B2B115BDE5341C2D40E371A4F50FEEE14D19AAD12EAF5FD0A052BEA403
*Windows\\System32\\Winobj.exe,C8313C8EA55733451A27DD43B66F90B27FF7CEE5AB207C6826387A9B79C8F8A7
*Windows\\System32\\Autoruns64.exe,DAFFC7CBAFE070479CE877401A239CC46B8AC82E031CCC400A7E4A2E9226CD20
*Windows\\System32\\notmyfault64.exe,817CD2E8846C5D90782017A7F29DAF7915E5E38E6DD165FB81CDD4642E90F218
*Windows\\System32\\tscon.exe,15E3A70FD3F2972CD8D7826DFE4058255B0FBB974969828644D93256F7FB9C12
*Windows\\System32\\PrintIsolationHost.exe,D0572BD3697AEADC5CEE7CD1F6F979668EA997B7C53D3F88C9B1CC1D81C92A20
*Windows\\System32\\DmOmaCpMo.exe,3D1F3652C93D5915EA9CB97FF47A87B93A885D386A9BEA2DCF53AC4E998776B2
*Windows\\System32\\ZoomIt64.exe,54DEA3C6635DA68FA50547A740003B0C3766D4B481FD0EA4321F9D97AB6B9EB0
*Windows\\System32\\immersivetpmvscmgrsvr.exe,B73B34B529D5C3EFB989C89D05055F365A4526E0D6B4E55C4AC7B9C56435CF58
*Windows\\System32\\Com\\comrepl.exe,1A9B9B536A195D25F0B97B741CF4E44C22ABEF8B0355BF8ADC8F5C176B74204E
*Windows\\System32\\DmNotificationBroker.exe,F87537E5F26193A2273380F86CC9AC16D977F65B0EFF2435E40BE830FD99F7B5
*Windows\\System32\\recdisc.exe,0787B37CF197595B8149FFE3784F9C59EACDE3616011F185513FF5C075A5AC4E
*Windows\\System32\\rdpshell.exe,0CB58B40AF8DB0EEB0B3E17DD4D8EBD62A8DE8B743BC002995F6C1053F99AFE8
*Windows\\System32\\fodhelper.exe,C546E05D705FFDD5E1E18D40E2E7397F186A7C47FA5FC21F234222D057227CF5
*Windows\\System32\\pospaymentsworker.exe,43E3FCB7A777C62D02CB359452C488E114D8DA9F9FFA7854ECFB5CD236B9377F
*Windows\\System32\\UevTemplateBaselineGenerator.exe,303BE386109BD9CF507B72F467AE9DDB22AE1B85FD05423DAFC9385624EB1053
*Windows\\System32\\PresentationSettings.exe,6E59AB1A0B4AC177DC3397A54AFCF68FCEA3C1EE72C33BD08C89F04A6DAC64B8
*Windows\\System32\\mmc.exe,3519DB09C7D58615C5A5A8EF508E163E63ECB428F113021E0E3CD47FB7F39C9E
*Windows\\System32\\vsjitdebugger.exe,6B5D05C8017C78568F78E8E84B0465337D7B43A351ED63AC4761C749BB0A3F61
*Windows\\System32\\spaceman.exe,EF7810DE73E93749CEFBA540B1F360360EABFEF4A519B36BC21989D422FBD2F2
*Windows\\System32\\Speech_OneCore\\common\\SpeechModelDownload.exe,72B8D2DF39FCEC08793D13BE1DB6FED9D8B264CEBD8D1126031FE875DFDC0A01
*Windows\\System32\\ShellAppRuntime.exe,44CB5D238CD978B41F00A06BBA5620C5D428639F3CAE26E77C05B461EAB5C1A2
*Windows\\System32\\PsExec.exe,08C6E20B1785D4EC4E3F9956931D992377963580B4B2C6579FD9930E08882B1C
*Windows\\System32\\unregmp2.exe,21F41FEA24DDDC8A32F902AF7B0387A53A745013429D8FD3F5FA6916EADC839D
*Windows\\System32\\pslist64.exe,E6901E8423DA3E54BAB25F7C90F60D3979BFA5BB61BCC46059662736253B8C72
*Windows\\System32\\HOSTNAME.EXE,A90C3FB350A11C6F6A6EFA9607987D924D1DE65E09CA9FAF2E0E0E00531EE335
*Windows\\System32\\notmyfaultc.exe,6454A6F2BB7B5EEA6C5E524FC3DF5E93F77C2FBE17892679E458CAC0D2A33ADC
*Windows\\System32\\comp.exe,C2729CBCB6A723939CA111C7EE82BAB30856EC8D728CA234459112B975B9F306
*Windows\\System32\\hvax64.exe,D26CB81F97C2DD8FD3B220AB021835344DFD24141D1126D4B1EB4C08DB60D9C7
*Windows\\System32\\cttunesvr.exe,B01DDE530950352D6A1BA81B924F8BEEA90043ACF013041D9B2B5E09B6C1DF5B
*Windows\\System32\\tcmsetup.exe,E243501BA2EF7A6F04F51410BB916FAFFE0EC23450A4D030CE6BFE747E544B39
*Windows\\System32\\BackgroundTransferHost.exe,BD5F35555DE04FFCC3564DBE10711ACB7010ACCC40132BE616A519C29B9538B4
*Windows\\System32\\ADExplorer.exe,C5C5363D675D1BD6797081B8B7AFD7FB209960A45FE18202D64D36B72A013866
*Windows\\System32\\InputMethod\\CHT\\ChtIME.exe,915E208E33C2518A9B9CE26011DEF37941169E3EBBEA08A5CFB928A49D8EFE68
*Windows\\System32\\Boot\\winload.exe,47AB8A409C03948EB8FBAFB4489DC2EB7D1B21257307B04A12EAFD9B2D214754
*Windows\\System32\\PackageInspector.exe,ADF1880A66C7FFAB61F60DBB27145A0DCCBC7B7726AC750896FF2B7E79A31064
*Windows\\System32\\RpcPing.exe,B26CA32A7EEE65B90658EACAEB3589E69E9EFB5686CE6CEC7D20C1766DA34F32
*Windows\\System32\\wbem\\WmiPrvSE.exe,2198A7B58BCCB758036B969DDAE6CC2ECE07565E2659A7C541A313A0492231A3
*Windows\\System32\\RAMMap64.exe,F80852A5AB710DDE6489760B3FBA6907BA63A7D9704DD2FC58B387C472541BF0
*Windows\\System32\\regini.exe,C2EE2FFE2FAE173188C3568C47C8090347E6CB09085C249936DF2D52C0521DBB
*Windows\\System32\\RegDelNull.exe,E39DA31D87C447CFA9C5B1251DF92FF418F9E873997E76CCAB1CCCA72C9D65D9
*Windows\\System32\\pendmoves64.exe,3E7B1FCD9E8C0CCA2BFC1140A8CEAA1E319487AC1F466EAB01648443B80D9108
*Windows\\System32\\psshutdown.exe,F01468012F5DE0FDBFA71202786085E7EF15237C80C9A9FAAA5C30A3188CF385
*Windows\\System32\\winlogon.exe,5D4D7C29121F22EF85F442DF30C6046212DE15958C1AA2649E2C0A4FA40DCE41
*Windows\\System32\\ru.exe,85AA361EF398B441D0B95E46AD354EC734A2CF2B482ACF163807641D596A94AE
*Windows\\System32\\IME\\IMEJP\\IMJPDCT.EXE,2C5C6EB1F0C4FD1E88C5EFE75D714D5EA2803A6C221ADDF217204E6FDF5F825A
*Windows\\System32\\compact.exe,6245640E75E1E55AF426F8D9A779B8478F8034479AD5CA7D49E5BEBEB823B76A
*Windows\\System32\\MultiDigiMon.exe,AC37148D091BC02D24E40A1215AEB9A750EC10C48F7D709E4E1483E665677AB5
*Windows\\System32\\fsutil.exe,8767BC230A6928DF40B66A1D127C7DBAEDF70BD18D5C20C094FFC7F23902A7CF
*Windows\\System32\\hvix64.exe,2476F4912D04A9A439812C955C72AFC0B3EB7D2B8C99BFADF1067960177E8382
*Windows\\System32\\dmclient.exe,C41258FA588B650483DEE87057AA82F7B855EB257D3D25BE41F71E90C8CA9746
*Windows\\System32\\EM.exe,5ACEA860E726EBFE8953697B64321D84321DB65A4E65E38542E55E7D3D9DADEF
*Windows\\System32\\MSchedExe.exe,B48D5B58D9BBF92FBFFBA06D98E695218676D3BA1D4A060C08E3B9EF1650110C
*Windows\\System32\\MuiUnattend.exe,5EA7389CE3F85FAC577E848B4D47C70B1A169520E466B5B41C2C5C1763C75311
*Windows\\System32\\printui.exe,AC75AF591C08442EA453EB92F6344E930585D912894E9323DB922BCD9EDF4CD1
*Windows\\System32\\stordiag.exe,6A13DAC8BD42767DAD55D4C1ED4640F4E7F01ABB08CA05DDCDC2C348FCD6F8B3
*Windows\\System32\\UsoClient.exe,66ADF9692449A404D57B946380CE2EDCB3EEAE49712E665CFA4BC7AC0CA1B7C9
*Windows\\System32\\psfile64.exe,033B81744E0BD4219A4D698894B8403BB67B525C96049CBFEF34677D4D6FC85C
*Windows\\System32\\rundll32.exe,B53F3C0CD32D7F20849850768DA6431E5F876B7BFA61DB0AA0700B02873393FA
*Windows\\System32\\RecoveryDrive.exe,630518CB2E4636F889D12C98FB2E6BE4E579C5EEB86F88695D3F7FFF3F5515C4
*Windows\\System32\\wimserv.exe,96F67682AFF88F597BD00B999A6C62529C456EE72B3CD1F89CB7D319B5BC13E3
*Windows\\System32\\RunLegacyCPLElevated.exe,56132C62671C38C162DC4712F71213BA818FE369604C29572C95D7BB5C88E800
*Windows\\System32\\EASPolicyManagerBrokerHost.exe,CD1EE45681368023009C9A25FD447CC8C1D8C6CFF11413A50A89C26B604754FA
*Windows\\System32\\Cacheset64.exe,60420A39645573437FB0E085361EF2D23C08E75B85D7836213D959A4904E9BD8
*Windows\\System32\\movefile64.exe,BEBA5A12B0C1A941BAA1427656FC1DA9A2674DBD6C336B0870C960E65C43A87E
*Windows\\System32\\streams.exe,F0E8BDBF4F75C13FA55EB983CA9380CE5DA0AC0FDC9A8F02D82446FAB664FE96
