alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1742421591.8845,transparent,8970.2900531481,1710577578.3467,"AS263703 VIGINET C.A","VIGINET C.A",Caracas,"South America",SA,Venezuela,VE,,false,,10.4873,-66.8738,false,,true,"Distrito Federal",success,America/Caracas,,1742341498,1742421591.8845,999,http,190.97.238.84:999,false,5531.7988395691,21777,462916,4.4929470819673,190.97.238.84
true,1742421590.631,transparent,495.13077735901,1742421590.631,"AS19429 ETB - Colombia",ETB,Bogotá,"South America",SA,Colombia,CO,,false,"ETB - Colombia",4.6115,-74.0833,false,"ETB - Colombia",false,"Bogota D.C.",success,America/Bogota,111411,1742421591,1742421590.631,999,http,186.31.140.216:999,false,495.13077735901,1,0,100,186.31.140.216
true,1742421589.8718,elite,10603.831095396,1722530116.1892,"AS20485 Joint Stock Company TransTeleCom",TRANSTELECOM,Moscow,Europe,EU,Russia,RU,,false,TRANS-TELECOM,55.7128,37.4234,false,,false,Moscow,success,Europe/Moscow,143025,1742142991,1742421589.8718,8000,socks4,217.150.38.169:8000,true,13549.214601517,207,39761,0.51791433146517,217.150.38.169
true,1742421589.8685,elite,10424.053745532,1715616018.2882,"AS10429 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A","São Paulo","South America",SA,Brazil,BR,,false,Vivo,-23.6301,-46.6378,false,"TELEF�NICA BRASIL S.A",false,"São Paulo",success,America/Sao_Paulo,01000,1742251629,1742421589.8685,8081,socks4,187.93.125.18:8081,true,13433.046340942,219,37053,0.58757244043786,187.93.125.18
true,1742421588.9607,elite,2613.9564812183,1742400211.5491,"AS24138 China TieTong Telecommunications Corporation",CTTNET,Beijing,Asia,AS,China,CN,,false,"China TieTong Telecommunications Corporation",39.911,116.395,false,"North Star Information Hi.tech Ltd. Co",false,Beijing,success,Asia/Shanghai,,1742400216,1742421588.9607,3389,http,111.132.17.207:3389,false,7121.146440506,8,175,4.3715846994536,111.132.17.207
true,1742421588.5372,elite,2868.594791552,1737943675.8674,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",false,Hebei,success,Asia/Shanghai,,1742341608,1742421588.5372,8089,http,27.189.132.81:8089,false,905.2460193634,396,28484,1.3711911357341,27.189.132.81
true,1742421576.8566,transparent,6546.7144954625,1710546231.9989,"AS45820 Tata Teleservices ISP AS",TTSL-MEISISP,Kolkata,Asia,AS,India,IN,,false,"Tata Teleservices LTD - Tata Indicom - Cdma Division",22.5643,88.3693,true,"Tata Teleservices LTD Cdma",true,"West Bengal",success,Asia/Kolkata,700088,1742341516,1742421576.8566,80,http,14.99.215.106:80,false,6275.8111953735,24844,465832,5.0632189061621,14.99.215.106
true,1742421575.5968,transparent,6656.6261353031,1740044355.9505,"AS273133 CONEX TV E.I.R.L.","CONEX TV E.I.R.L.",Lima,"South America",SA,Peru,PE,,false,"Conex TV E.I.R.L.",-12.0432,-77.0282,false,"Conex TV E.I.R.L",true,"Lima Province",success,America/Lima,,1741859316,1742421575.5968,999,http,38.172.128.13:999,false,4201.9267082214,2170,26328,7.6145694434697,38.172.128.13
true,1742421487.7152,transparent,6624.2837943217,1740601744.8538,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,"Nakhon Pathom",Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",13.8667,100.1917,false,"Triple T Broadband Public Company Limited",true,"Nakhon Pathom",success,Asia/Bangkok,73000,1742416183,1742421487.7152,8080,http,223.204.32.4:8080,false,4780.0316810608,1852,20555,8.2652742446557,223.204.32.4
true,1742421214.7988,elite,1318.7739849091,1742418437.2341,"AS24138 China TieTong Telecommunications Corporation",CTTNET,Beijing,Asia,AS,China,CN,,false,"China TieTong Telecommunications Corporation",39.911,116.395,false,"North Star Information Hi.tech Ltd. Co",false,Beijing,success,Asia/Shanghai,,1742419474,1742421214.7988,3389,http,111.132.16.156:3389,false,974.40385818481,6,21,22.222222222222,111.132.16.156
true,1742417009.7401,elite,8741.7938541262,1710549493.9361,"AS61272 Informacines sistemos ir technologijos, UAB",IST-AS,Šiauliai,Europe,EU,Lithuania,LT,,true,BACLOUD-BITE,55.9118,23.313,false,,true,Siauliai,success,Europe/Vilnius,76001,1742118630,1742417009.7401,6116,socks4,213.252.245.221:6116,true,10728.043317795,2447,151987,1.5844956421513,213.252.245.221
true,1742394806.6061,elite,3928.8388646882,1716860717.9017,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1742089490,1742394806.6061,27847,socks4,72.10.160.90:27847,true,720.20220756531,436,77764,0.55754475703325,72.10.160.90
true,1742392968.6632,elite,6324.9597591459,1697097050.5789,"AS267513 Seanet Telecom Carazinho Eireli","Seanet Telecom Carazinho Eireli",Carazinho,"South America",SA,Brazil,BR,,false,"Seanet Telecom Carazinho Eireli",-28.2535,-52.8707,false,"Seanet Telecom Carazinho Eireli",true,"Rio Grande do Sul",success,America/Sao_Paulo,99500,1741843010,1742392968.6632,31337,socks4,186.251.255.105:31337,true,2093.5029983521,2384,226979,1.0394004263983,186.251.255.105
true,1742392818.9989,elite,1014.3785476685,1742379895.0983,"AS24138 China TieTong Telecommunications Corporation",CTTNET,Beijing,Asia,AS,China,CN,,false,"China TieTong Telecommunications Corporation",39.911,116.395,false,"North Star Information Hi.tech Ltd. Co",false,Beijing,success,Asia/Shanghai,,1742392821,1742392818.9989,3389,http,111.132.16.70:3389,false,1014.3785476685,1,33,2.9411764705882,111.132.16.70
true,1742392340.9031,elite,10315.625628369,1717114213.4956,"AS42908 Nordic Telecom Regional s.r.o.",CZ-NORDICTELECOMREGIONAL,Lanškroun,Europe,EU,Czechia,CZ,,false,"Nordic Telecom Regional s.r.o.",49.9163,16.7551,false,Nordictelecomregional,false,"Pardubický kraj",success,Europe/Prague,"563 01",1742061573,1742392340.9031,6708,socks4,31.10.63.215:6708,true,13801.660060883,596,100319,0.59059604617748,31.10.63.215
true,1742387755.7621,elite,10329.869397564,1719939671.0254,,,,,,,,,,,,,,,,,,,,,1742387755.7621,512,socks4,251.235.75.27:512,true,10985.35656929,386,68641,0.55920147188781,251.235.75.27
true,1742382605.6413,elite,10171.550711104,1721422719.3991,"AS3320 Deutsche Telekom AG",DTAG,Munich,Europe,EU,Germany,DE,Au-Haidhausen,false,"Deutsche Telekom AG",48.1348,11.6105,false,"Mentz Datenverarbeitung GmbH",true,Bavaria,success,Europe/Berlin,81541,1742071175,1742382605.6413,80,socks4,80.154.30.163:80,true,17718.276500702,367,74216,0.49206923829827,80.154.30.163
true,1742378218.7041,elite,3465.3320852437,1696971642.7485,"AS206804 EstNOC OY",EstNOC-GLOBAL,Brussels,Europe,EU,Belgium,BE,,false,"EstNOC OY",50.8729,4.4038,false,ESTNOC-GLOBAL,true,"Brussels Capital",success,Europe/Brussels,1140,1741998161,1742378218.7041,1080,socks4,45.128.133.209:1080,true,1069.2603588104,7776,310131,2.4459983580104,45.128.133.209
true,1742367546.8962,elite,9962.9838860641,1722752630.5908,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Pitalito,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",1.8529,-76.0546,false,"Sistemas Avanzados EN Telecomunicaciones",false,"Huila Department",success,America/Bogota,417030,1742106681,1742367546.8962,999,socks4,45.191.47.12:999,true,10143.275499344,236,51744,0.45402077722201,45.191.47.12
true,1742357650.0972,elite,10420.1773504,1715895923.8146,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1742076875,1742357650.0972,44381,socks4,67.213.212.49:44381,true,1604.8457622528,711,106164,0.66526315789474,67.213.212.49
true,1742346824.9511,transparent,5893.2459036588,1737371393.5478,"AS39442 JSC RDE ""Unico""",UNICO-AS,Volgograd,Europe,EU,Russia,RU,,false,"Unico network",48.6648,44.4289,false,"JSC UNICO",true,"Volgograd Oblast",success,Europe/Volgograd,,1742341582,1742346824.9511,8080,http,188.247.61.234:8080,false,610.49485206604,6069,56564,9.6897801478454,188.247.61.234
true,1742341368.2284,elite,10439.045915919,1722076273.3553,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Changsha,Asia,AS,China,CN,,false,Chinanet,28.2014,112.9611,false,"Chinanet HN",false,Hunan,success,Asia/Shanghai,,1741910202,1742341368.2284,9002,socks4,222.247.57.67:9002,true,10838.267803192,242,55473,0.43435340572557,222.247.57.67
true,1742335204.3157,elite,9893.6485835484,1722138631.7126,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1741922688,1742335204.3157,8082,socks4,47.243.50.83:8082,true,5817.0583248138,245,54768,0.44534928107902,47.243.50.83
true,1742333149.435,elite,1665.8007469817,1696985323.2094,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Fort Walton Beach","North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4553,-86.6285,false,"Cox Communications",true,Florida,success,America/Chicago,32547,1741740290,1742333149.435,4145,socks4,24.249.199.4:4145,true,805.94396591187,150437,271129,35.685278224525,24.249.199.4
true,1742325945.5438,elite,9972.3393130383,1722273750.4782,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1741885418,1742325945.5438,62486,socks4,67.213.212.57:62486,true,13899.760484695,297,65778,0.44948921679909,67.213.212.57
true,1742324021.3367,elite,997.27219343185,1742322264.9367,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shizishan,Asia,AS,China,CN,,false,Chinanet,30.5454,114.342,false,"Chinanet HB",false,Hubei,success,Asia/Shanghai,,1742323241,1742324021.3367,2324,http,171.41.130.174:2324,false,1191.4799213409,4,12,25,171.41.130.174
true,1742323544.1018,elite,5910.3765738714,1721819775.1264,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1741945976,1742323544.1018,8008,socks4,8.220.204.92:8008,true,3486.5007400513,1644,125779,1.2901909388415,8.220.204.92
true,1742318531.4454,transparent,7215.5018839343,1742225542.4035,"AS273207 WIFI-PRADO C.A","WIFI-PRADO C.A",Valencia,"South America",SA,Venezuela,VE,,false,"Wifi-prado C.A",10.1579,-67.9972,true,"Wifi-prado C.A",false,Carabobo,success,America/Caracas,2001,1742227236,1742318531.4454,999,http,38.66.207.9:999,false,8229.5024394989,87,1102,7.3170731707317,38.66.207.9
true,1742314551.5353,elite,10510.879745345,1721675776.4497,"AS6306 TELEFONICA VENEZOLANA, C.A.","TELEFONICA VENEZOLANA, C.A.",Caracas,"South America",SA,Venezuela,VE,"Los Palos Grandes",false,"TELEFONICA VENEZOLANA, C.A.",10.497,-66.8427,false,"TELEFONICA VENEZOLANA, C.A",false,Miranda,success,America/Caracas,,1741893696,1742314551.5353,999,socks4,186.166.138.5:999,true,11006.165027618,345,68817,0.4988288366444,186.166.138.5
true,1742314387.2255,elite,956.69256004288,1697031795.9747,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Total server solutions LLC",34.0544,-118.244,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90060,1741824669,1742314425.7865,4145,socks4,199.187.210.54:4145,true,949.77712631226,132740,265948,33.294204992375,199.187.210.54
true,1742311874.5906,elite,6698.8532325628,1711170702.6348,"AS210574 YUNUS EMRE ATILGAN trading as POYRAZ HOSTING",POYRAZ,Mahmutbey,Asia,AS,Turkey,TR,,false,"YUNUS EMRE ATILGAN trading as POYRAZ HOSTING",40.9936,28.774,false,"Poyraz Hosting",true,Istanbul,success,Europe/Istanbul,34218,1742120981,1742311874.5906,46738,socks4,2.59.117.122:46738,true,990.78869819641,3211,114290,2.7327427000621,2.59.117.122
true,1742309514.5513,elite,10019.348222743,1721928015.6107,"AS174 Cogent Communications",COGENT-174,Pasadena,"North America",NA,"United States",US,,false,"Cogent Communications",34.1473,-118.1446,false,DynaNode.io,true,California,success,America/Los_Angeles,91117,1741937183,1742309514.5513,8800,socks4,154.53.91.255:8800,true,962.59355545044,378,71947,0.52264085724162,154.53.91.255
true,1742304936.8168,elite,10074.642111043,1720392993.0848,"AS42298 Ooredoo Q.S.C.",GCC-MPLS-peering,Doha,Asia,AS,Qatar,QA,,false,Ooredoo-MBB,25.2925,51.5321,false,,false,"Baladīyat ad Dawḩah",success,Asia/Qatar,,1742011452,1742304936.8168,8001,socks4,37.210.148.244:8001,true,1475.6739139557,366,76149,0.4783375808665,37.210.148.244
true,1742296664.3983,elite,1376.7411235192,1696966669.2157,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1741736911,1742296664.3983,27391,socks4,72.195.34.60:27391,true,785.21847724915,151111,269737,35.906312968102,72.195.34.60
true,1742293540.9128,elite,3627.6967448573,1739589226.4018,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741745534,1742293540.9128,13993,socks4,72.10.160.91:13993,true,3917.5114631653,62,14312,0.43133435369417,72.10.160.91
true,1742283643.3666,elite,10564.479873128,1723192451.5407,"AS2516 KDDI CORPORATION",KDDI,Chiyoda,Asia,AS,Japan,JP,,false,"DION (KDDI CORPORATION)",35.6906,139.77,false,KDDI,false,Tokyo,success,Asia/Tokyo,100-8111,1741989524,1742283643.3666,110,socks4,210.233.4.137:110,true,10799.919366837,274,54796,0.49754857454149,210.233.4.137
true,1742280808.7356,elite,10500.213935394,1721607165.1789,"AS7029 Windstream Communications LLC",WINDSTREAM,Denver,"North America",NA,"United States",US,,false,"Windstream Communications LLC",39.8661,-104.9197,false,"Windstream Communications LLC",false,Colorado,success,America/Denver,80229,1741824587,1742280808.7356,8081,socks4,216.43.230.95:8081,true,10609.880924225,258,52432,0.48965648130575,216.43.230.95
true,1742272868.7914,elite,10118.903966177,1739017524.5497,"AS4766 Korea Telecom",KIXS-AS-KR,Changwon,Asia,AS,"South Korea",KR,,false,"Korea Telecom",35.2317,128.6822,false,,false,Gyeongsangnam-do,success,Asia/Seoul,514,1742211158,1742272868.7914,3128,socks4,121.177.154.16:3128,true,10672.89018631,42,9849,0.42462845010616,121.177.154.16
true,1742264926.3478,elite,10584.111919508,1716226396.1956,"AS63023 GTHost",AS-GLOBALTELEHOST,Miami,"North America",NA,"United States",US,,true,GTHost,25.7616,-80.1917,false,"Globaltelehost Corp",true,Florida,success,America/New_York,,1742057767,1742264926.3478,23110,socks4,38.91.107.2:23110,true,13907.68122673,455,65694,0.68784108603305,38.91.107.2
true,1742264308.4153,elite,10629.275397228,1716976390.3474,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Fremont,"North America",NA,"United States",US,,true,"Akamai Technologies, Inc.",37.5625,-122.0004,false,"Linode, LLC",true,California,success,America/Los_Angeles,94536,1741895552,1742264308.4153,10137,socks4,192.53.126.207:10137,true,1093.1298732758,567,88617,0.63576426264801,192.53.126.207
true,1742258383.6469,elite,6866.991684373,1705113079.6453,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1741824852,1742258383.6469,50837,socks4,159.223.71.71:50837,true,17949.538230896,10725,147750,6.7676289635589,159.223.71.71
true,1742254427.952,elite,10622.012179473,1722701868.053,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1741961124,1742254427.952,57243,socks4,67.213.212.57:57243,true,11838.801860809,232,46479,0.49667101967417,67.213.212.57
true,1742253787.6898,elite,10568.373665965,1722608525.0591,"AS367 DoD Network Information Center",DNIC-ASBLK-00306-00371,Montgomery,"North America",NA,"United States",US,,false,"DoD Network Information Center",32.4033,-86.2383,false,"Air Force Systems Networking",false,Alabama,success,America/Chicago,36114,1741913354,1742253787.6898,8080,socks4,132.22.40.2:8080,true,3807.6982498169,337,66897,0.50123449445221,132.22.40.2
true,1742250071.2644,elite,5822.0922209553,1738827023.371,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,"Viettel Group",true,Hanoi,success,Asia/Bangkok,100000,1741870851,1742250071.2644,20010,socks4,116.107.203.105:20010,true,11302.111148834,485,21088,2.2481805961155,116.107.203.105
true,1742248163.992,elite,3619.5899149516,1697036237.0929,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Medellín,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.2529,-75.5646,false,"EPM Telecomunicaciones S.A. E.S.P",true,Antioquia,success,America/Bogota,050021,1742147840,1742248163.992,5678,socks4,201.184.239.75:5678,true,3965.4181003571,28016,337354,7.6678435558475,201.184.239.75
true,1742246045.3439,elite,10734.554203479,1712209845.6743,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Phoenix,"North America",NA,"United States",US,,true,"Namecheap, Inc.",33.4484,-112.074,false,"Namecheap, Inc.",true,Arizona,success,America/Phoenix,85001,1741670383,1742246045.3439,54748,socks4,162.0.220.218:54748,true,10816.50853157,875,111903,0.77586054017628,162.0.220.218
true,1742245746.8761,elite,5062.8476930995,1716307851.0807,"AS14670 WHG Hosting Services Ltd",WHG-USE1,Buffalo,"North America",NA,"United States",US,,true,ipxo,42.8864,-78.8784,false,"OC1-HostForWeb, LLC",true,"New York",success,America/New_York,14205,1742138579,1742245746.8761,57616,socks4,154.16.112.204:57616,true,11203.960418701,1201,85467,1.3857479115706,154.16.112.204
true,1742245167.0777,elite,4210.5556726456,1738806227.2445,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741868176,1742245167.0777,9761,socks4,67.43.228.250:9761,true,895.58529853821,70,17188,0.40560899293081,67.43.228.250
true,1742240246.4146,elite,6756.6554878382,1713539362.4023,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1742137419,1742240246.4146,51774,socks4,173.212.237.43:51774,true,12057.654619217,596,89258,0.66329823936608,173.212.237.43
true,1742234451.3704,elite,5621.3210714983,1722314368.4829,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com LLC",true,"North West",success,Asia/Singapore,858877,1741736912,1742234451.3704,86,socks4,47.237.92.86:86,true,3365.9157752991,2066,146689,1.3888608786259,47.237.92.86
true,1742228319.1157,elite,9789.7704593067,1723276390.307,"AS58224 Iran Telecommunication Company PJS",TCI,Urmia,Asia,AS,Iran,IR,,false,"Iran Telecommunication Company PJS",37.5527,45.076,false,"Tcaw DSL",false,"West Azerbaijan Province",success,Asia/Tehran,,1741849592,1742228319.1157,8080,socks4,2.187.234.221:8080,true,10760.710954666,232,48128,0.479735318445,2.187.234.221
